01DEC7,0226BE,00C4A3,$GPRMC,105945,A,5442.9395,N,11318.4486,W,000.0,202.4,220819,017.7,E*68
01DEC9,0226C0,00C4A4,$GPRMC,105946,A,5442.9387,N,11318.4490,W,000.0,202.4,220819,017.7,E*6F
01DEC9,0226C2,00C4A5,$GPRMC,105947,A,5442.9385,N,11318.4493,W,000.0,202.4,220819,017.7,E*6F
01DEC8,0226BF,00C4A4,$GPRMC,105948,A,5442.9383,N,11318.4493,W,000.0,202.4,220819,017.7,E*66
01DECA,0226C3,00C4A5,$GPRMC,105949,A,5442.9384,N,11318.4491,W,000.0,202.4,220819,017.7,E*62
01DEC7,0226BE,00C4A4,$GPRMC,105950,A,5442.9377,N,11318.4495,W,000.0,202.4,220819,017.7,E*62
01DECC,0226C5,00C4A6,$GPRMC,105951,A,5442.9376,N,11318.4495,W,000.0,202.4,220819,017.7,E*62
01DEC8,0226C0,00C4A5,$GPRMC,105952,A,5442.9371,N,11318.4498,W,000.0,202.4,220819,017.7,E*6B
01DECC,0226C5,00C4A7,$GPRMC,105953,A,5442.9367,N,11318.4502,W,000.0,202.4,220819,017.7,E*6F
01DEC6,0226BD,00C4A3,$GPRMC,105954,A,5442.9363,N,11318.4505,W,000.0,202.4,220819,017.7,E*6B
01DEC7,0226BF,00C4A4,$GPRMC,105955,A,5442.9360,N,11318.4508,W,000.0,202.4,220819,017.7,E*64
01DEC7,0226BE,00C4A3,$GPRMC,105956,A,5442.9357,N,11318.4512,W,000.0,202.4,220819,017.7,E*68
01DEC9,0226C0,00C4A5,$GPRMC,105957,A,5442.9354,N,11318.4515,W,000.0,202.4,220819,017.7,E*6D
01DEC8,0226C0,00C4A4,$GPRMC,105958,A,5442.9352,N,11318.4518,W,000.0,202.4,220819,017.7,E*69
01DEC8,0226C0,00C4A4,$GPRMC,105959,A,5442.9352,N,11318.4522,W,000.0,202.4,220819,017.7,E*61
01DEC6,0226BD,00C4A3,$GPRMC,110000,A,5442.9351,N,11318.4525,W,000.0,202.4,220819,017.7,E*64
01DECB,0226C5,00C4A6,$GPRMC,110001,A,5442.9350,N,11318.4529,W,000.0,202.4,220819,017.7,E*68
01DECB,0226C5,00C4A5,$GPRMC,110002,A,5442.9349,N,11318.4532,W,000.0,202.4,220819,017.7,E*69
01DEC8,0226C0,00C4A4,$GPRMC,110003,A,5442.9347,N,11318.4535,W,000.0,202.4,220819,017.7,E*61
01DECC,0226C5,00C4A6,$GPRMC,110004,A,5442.9346,N,11318.4539,W,000.0,202.4,220819,017.7,E*6B
01DEC8,0226C2,00C4A5,$GPRMC,110005,A,5442.9344,N,11318.4543,W,000.0,202.4,220819,017.7,E*65
01DECA,0226C3,00C4A5,$GPRMC,110006,A,5442.9342,N,11318.4547,W,000.0,202.4,220819,017.7,E*64
01DECB,0226C5,00C4A6,$GPRMC,110007,A,5442.9341,N,11318.4551,W,000.0,202.4,220819,017.7,E*61
01DECC,0226C8,00C4A7,$GPRMC,110008,A,5442.9340,N,11318.4556,W,000.0,202.4,220819,017.7,E*68
01DECB,0226C4,00C4A5,$GPRMC,110009,A,5442.9338,N,11318.4560,W,000.0,202.4,220819,017.7,E*63
01DECB,0226C4,00C4A5,$GPRMC,110010,A,5442.9338,N,11318.4562,W,000.0,202.4,220819,017.7,E*69
01DEC9,0226C3,00C4A5,$GPRMC,110011,A,5442.9337,N,11318.4565,W,000.0,202.4,220819,017.7,E*60
01DECA,0226C4,00C4A5,$GPRMC,110012,A,5442.9336,N,11318.4567,W,000.0,202.4,220819,017.7,E*60
01DECB,0226C5,00C4A6,$GPRMC,110013,A,5442.9335,N,11318.4570,W,000.0,202.4,220819,017.7,E*64
01DECB,0226C5,00C4A5,$GPRMC,110014,A,5442.9333,N,11318.4577,W,000.0,202.4,220819,017.7,E*62
01DECE,0226C8,00C4A7,$GPRMC,110015,A,5442.9331,N,11318.4580,W,000.0,202.4,220819,017.7,E*69
01DECE,0226C9,00C4A7,$GPRMC,110016,A,5442.9329,N,11318.4585,W,000.0,202.4,220819,017.7,E*66
01DECE,0226CA,00C4A7,$GPRMC,110017,A,5442.9327,N,11318.4589,W,000.0,202.4,220819,017.7,E*65
01DECD,0226C9,00C4A7,$GPRMC,110018,A,5442.9325,N,11318.4593,W,000.0,202.4,220819,017.7,E*63
01DECC,0226C6,00C4A6,$GPRMC,110019,A,5442.9323,N,11318.4597,W,000.0,202.4,220819,017.7,E*60
01DECF,0226CC,00C4A8,$GPRMC,110020,A,5442.9321,N,11318.4601,W,000.0,202.4,220819,017.7,E*64
01DECC,0226C7,00C4A6,$GPRMC,110021,A,5442.9320,N,11318.4603,W,000.0,202.4,220819,017.7,E*66
01DECA,0226C4,00C4A5,$GPRMC,110022,A,5442.9319,N,11318.4604,W,000.0,202.4,220819,017.7,E*68
01DECC,0226C6,00C4A6,$GPRMC,110023,A,5442.9318,N,11318.4610,W,000.0,202.4,220819,017.7,E*6D
01DEC9,0226C2,00C4A5,$GPRMC,110024,A,5442.9320,N,11318.4593,W,000.0,202.4,220819,017.7,E*69
01DECB,0226C5,00C4A6,$GPRMC,110025,A,5442.9320,N,11318.4596,W,000.0,202.4,220819,017.7,E*6D
01DECC,0226C7,00C4A7,$GPRMC,110026,A,5442.9321,N,11318.4599,W,000.0,202.4,220819,017.7,E*60
01DECD,0226C8,00C4A6,$GPRMC,110027,A,5442.9320,N,11318.4603,W,000.0,202.4,220819,017.7,E*60
01DEC7,0226C1,00C4A3,$GPRMC,110028,A,5442.9319,N,11318.4608,W,000.0,202.4,220819,017.7,E*6E
01DECD,0226C9,00C4A7,$GPRMC,110029,A,5442.9318,N,11318.4613,W,000.0,202.4,220819,017.7,E*64
01DECC,0226C6,00C4A6,$GPRMC,110030,A,5442.9318,N,11318.4617,W,000.0,202.4,220819,017.7,E*68
01DECB,0226C4,00C4A6,$GPRMC,110031,A,5442.9319,N,11318.4620,W,000.0,202.4,220819,017.7,E*6C
01DEC9,0226C4,00C4A5,$GPRMC,110032,A,5442.9319,N,11318.4625,W,000.0,202.4,220819,017.7,E*6A
01DECD,0226C9,00C4A7,$GPRMC,110033,A,5442.9319,N,11318.4629,W,000.0,202.4,220819,017.7,E*67
01DECB,0226C6,00C4A6,$GPRMC,110034,A,5442.9319,N,11318.4633,W,000.0,202.4,220819,017.7,E*6B
01DECC,0226C8,00C4A7,$GPRMC,110035,A,5442.9319,N,11318.4637,W,000.0,202.4,220819,017.7,E*6E
01DECD,0226CA,00C4A8,$GPRMC,110036,A,5442.9318,N,11318.4641,W,000.0,202.4,220819,017.7,E*6D
01DECB,0226C4,00C4A6,$GPRMC,110037,A,5442.9320,N,11318.4645,W,000.0,202.4,220819,017.7,E*63
01DEC7,0226C1,00C4A4,$GPRMC,110038,A,5442.9319,N,11318.4648,W,000.0,202.4,220819,017.7,E*6B
01DEC7,0226C0,00C4A3,$GPRMC,110039,A,5442.9316,N,11318.4655,W,000.0,202.4,220819,017.7,E*69
01DEC9,0226C4,00C4A5,$GPRMC,110040,A,5442.9316,N,11318.4659,W,000.0,202.4,220819,017.7,E*6B
01DECA,0226C4,00C4A6,$GPRMC,110041,A,5442.9317,N,11318.4663,W,000.0,202.4,220819,017.7,E*62
01DEC8,0226C1,00C4A4,$GPRMC,110042,A,5442.9315,N,11318.4667,W,000.0,202.4,220819,017.7,E*67
01DEC9,0226C3,00C4A5,$GPRMC,110043,A,5442.9313,N,11318.4670,W,000.0,202.4,220819,017.7,E*66
01DEC7,0226BE,00C4A4,$GPRMC,110044,A,5442.9316,N,11318.4672,W,000.0,202.4,220819,017.7,E*66
01DEC5,0226BC,00C4A2,$GPRMC,110045,A,5442.9315,N,11318.4675,W,000.0,202.4,220819,017.7,E*63
01DEC7,0226BF,00C4A3,$GPRMC,110046,A,5442.9321,N,11318.4673,W,000.0,202.4,220819,017.7,E*61
01DEC8,0226C3,00C4A4,$GPRMC,110047,A,5442.9321,N,11318.4675,W,000.0,202.4,220819,017.7,E*66
01DEC8,0226C1,00C4A4,$GPRMC,110048,A,5442.9322,N,11318.4675,W,000.0,202.4,220819,017.7,E*6A
01DECB,0226C6,00C4A6,$GPRMC,110049,A,5442.9323,N,11318.4677,W,000.0,202.4,220819,017.7,E*68
01DEC9,0226C2,00C4A5,$GPRMC,110050,A,5442.9323,N,11318.4678,W,000.0,202.4,220819,017.7,E*6F
01DEC9,0226C3,00C4A5,$GPRMC,110051,A,5442.9325,N,11318.4680,W,000.0,202.4,220819,017.7,E*6F
01DEC9,0226C3,00C4A5,$GPRMC,110052,A,5442.9325,N,11318.4681,W,000.0,202.4,220819,017.7,E*6D
01DECC,0226C8,00C4A8,$GPRMC,110053,A,5442.9327,N,11318.4682,W,000.0,202.4,220819,017.7,E*6D
01DECB,0226C7,00C4A6,$GPRMC,110054,A,5442.9328,N,11318.4682,W,000.0,202.4,220819,017.7,E*65
01DECB,0226C8,00C4A6,$GPRMC,110055,A,5442.9330,N,11318.4683,W,000.0,202.4,220819,017.7,E*6C
01DEC8,0226C4,00C4A5,$GPRMC,110056,A,5442.9331,N,11318.4683,W,000.0,202.4,220819,017.7,E*6E
01DECA,0226C6,00C4A6,$GPRMC,110057,A,5442.9333,N,11318.4683,W,000.0,202.4,220819,017.7,E*6D
01DECD,0226CA,00C4A7,$GPRMC,110058,A,5442.9339,N,11318.4679,W,000.0,202.4,220819,017.7,E*6D
01DEC9,0226C5,00C4A5,$GPRMC,110059,A,5442.9345,N,11318.4675,W,000.0,202.4,220819,017.7,E*6B
01DECB,0226C9,00C4A6,$GPRMC,110100,A,5442.9350,N,11318.4671,W,000.0,202.4,220819,017.7,E*66
01DECE,0226CB,00C4A8,$GPRMC,110101,A,5442.9355,N,11318.4667,W,000.0,202.4,220819,017.7,E*65
01DEC8,0226C4,00C4A5,$GPRMC,110102,A,5442.9358,N,11318.4664,W,000.0,202.4,220819,017.7,E*68
01DECA,0226C7,00C4A6,$GPRMC,110103,A,5442.9361,N,11318.4660,W,000.0,202.4,220819,017.7,E*67
01DEC8,0226C3,00C4A4,$GPRMC,110104,A,5442.9360,N,11318.4658,W,000.0,202.4,220819,017.7,E*6A
01DEC7,0226C3,00C4A3,$GPRMC,110105,A,5442.9374,N,11318.4651,W,000.0,202.4,220819,017.7,E*67
01DEC8,0226C2,00C4A3,$GPRMC,110106,A,5442.9375,N,11318.4649,W,000.0,202.4,220819,017.7,E*6C
01DEC9,0226C5,00C4A5,$GPRMC,110107,A,5442.9386,N,11318.4642,W,000.0,202.4,220819,017.7,E*6A
01DECA,0226C9,00C4A6,$GPRMC,110108,A,5442.9397,N,11318.4635,W,000.0,202.4,220819,017.7,E*65
01DEC9,0226C5,00C4A5,$GPRMC,110109,A,5442.9407,N,11318.4628,W,000.0,202.4,220819,017.7,E*66
01DECC,0226CA,00C4A6,$GPRMC,110110,A,5442.9418,N,11318.4622,W,000.0,202.4,220819,017.7,E*6A
01DEC5,0226C0,00C4A2,$GPRMC,110111,A,5442.9419,N,11318.4622,W,000.0,202.4,220819,017.7,E*6A
01DECC,0226CA,00C4A6,$GPRMC,110112,A,5442.9410,N,11318.4629,W,000.0,202.4,220819,017.7,E*6B
01DEC7,0226C2,00C4A3,$GPRMC,110113,A,5442.9410,N,11318.4630,W,000.0,202.4,220819,017.7,E*62
01DECB,0226C7,00C4A5,$GPRMC,110114,A,5442.9405,N,11318.4633,W,000.0,202.4,220819,017.7,E*62
01DECA,0226C5,00C4A4,$GPRMC,110115,A,5442.9400,N,11318.4635,W,000.0,202.4,220819,017.7,E*60
01DEC9,0226C5,00C4A4,$GPRMC,110116,A,5442.9395,N,11318.4639,W,000.0,202.4,220819,017.7,E*64
01DEC7,0226C2,00C4A3,$GPRMC,110117,A,5442.9390,N,11318.4643,W,000.0,202.4,220819,017.7,E*6D
01DEC9,0226C4,00C4A4,$GPRMC,110118,A,5442.9385,N,11318.4647,W,000.0,202.4,220819,017.7,E*62
01DEC5,0226BE,00C4A1,$GPRMC,110119,A,5442.9378,N,11318.4656,W,000.0,202.4,220819,017.7,E*61
01DECA,0226C7,00C4A5,$GPRMC,110120,A,5442.9374,N,11318.4657,W,000.0,202.4,220819,017.7,E*66
01DEC8,0226C2,00C4A3,$GPRMC,110121,A,5442.9368,N,11318.4663,W,000.0,202.4,220819,017.7,E*6D
01DEC8,0226C3,00C4A3,$GPRMC,110122,A,5442.9362,N,11318.4668,W,000.0,202.4,220819,017.7,E*6F
01DECB,0226C7,00C4A4,$GPRMC,110123,A,5442.9356,N,11318.4674,W,000.0,202.4,220819,017.7,E*64
01DECC,0226C9,00C4A5,$GPRMC,110124,A,5442.9351,N,11318.4679,W,000.0,202.4,220819,017.7,E*69
01DECA,0226C6,00C4A4,$GPRMC,110125,A,5442.9346,N,11318.4683,W,000.0,202.4,220819,017.7,E*6B
01DECC,0226CA,00C4A5,$GPRMC,110126,A,5442.9342,N,11318.4688,W,000.0,202.4,220819,017.7,E*67
