01DDDF,0225D9,00C4AA,$GPRMC,025959,A,5442.9280,N,11318.4647,W,000.0,355.7,220819,017.7,E*6C
01DDDC,0225D5,00C4A9,$GPRMC,030000,A,5442.9279,N,11318.4648,W,000.0,355.7,220819,017.7,E*64
01DDDF,0225D8,00C4AA,$GPRMC,030001,A,5442.9278,N,11318.4649,W,000.0,355.7,220819,017.7,E*65
01DDDE,0225D7,00C4AA,$GPRMC,030002,A,5442.9275,N,11318.4651,W,000.0,355.7,220819,017.7,E*62
01DDDD,0225D6,00C4AA,$GPRMC,030003,A,5442.9274,N,11318.4652,W,000.0,355.7,220819,017.7,E*61
01DDE0,0225D9,00C4AB,$GPRMC,030004,A,5442.9273,N,11318.4652,W,000.0,355.7,220819,017.7,E*61
01DDDF,0225DA,00C4AB,$GPRMC,030005,A,5442.9273,N,11318.4653,W,000.0,355.7,220819,017.7,E*61
01DDDF,0225D6,00C4AA,$GPRMC,030006,A,5442.9262,N,11318.4655,W,000.0,355.7,220819,017.7,E*64
01DDDC,0225D4,00C4A9,$GPRMC,030007,A,5442.9251,N,11318.4658,W,000.0,355.7,220819,017.7,E*68
01DDE0,0225D8,00C4AB,$GPRMC,030008,A,5442.9238,N,11318.4660,W,000.0,355.7,220819,017.7,E*63
01DDDD,0225D4,00C4A9,$GPRMC,030009,A,5442.9248,N,11318.4659,W,000.0,355.7,220819,017.7,E*6F
01DDE0,0225D8,00C4AB,$GPRMC,030010,A,5442.9257,N,11318.4657,W,000.0,355.7,220819,017.7,E*67
01DDDB,0225D2,00C4A9,$GPRMC,030011,A,5442.9244,N,11318.4659,W,000.0,355.7,220819,017.7,E*6A
01DDDF,0225D6,00C4AB,$GPRMC,030012,A,5442.9233,N,11318.4661,W,000.0,355.7,220819,017.7,E*62
01DDDE,0225D5,00C4AB,$GPRMC,030013,A,5442.9234,N,11318.4658,W,000.0,355.7,220819,017.7,E*6E
01DDDC,0225D3,00C4A9,$GPRMC,030014,A,5442.9228,N,11318.4658,W,000.0,355.7,220819,017.7,E*64
