,A,5442.9427,N,11318.4744,W,000.0,311.6,220819,017.7,E*6E
01DE51,022694,00C4AE,$GPRMC,135943,A,5442.9428,N,11318.4744,W,000.0,311.6,220819,017.7,E*60
01DE4D,022690,00C4AC,$GPRMC,135944,A,5442.9428,N,11318.4745,W,000.0,311.6,220819,017.7,E*66
01DE4F,022692,00C4AD,$GPRMC,135945,A,5442.9429,N,11318.4745,W,000.0,311.6,220819,017.7,E*66
01DE51,022695,00C4AE,$GPRMC,135946,A,5442.9429,N,11318.4744,W,000.0,311.6,220819,017.7,E*64
01DE50,022692,00C4AE,$GPRMC,135947,A,5442.9429,N,11318.4744,W,000.0,311.6,220819,017.7,E*65
01DE52,022694,00C4AE,$GPRMC,135948,A,5442.9429,N,11318.4743,W,000.0,311.6,220819,017.7,E*6D
01DE55,022698,00C4AF,$GPRMC,135949,A,5442.9429,N,11318.4743,W,000.0,311.6,220819,017.7,E*6C
01DE54,022696,00C4AE,$GPRMC,135950,A,5442.9429,N,11318.4742,W,000.0,311.6,220819,017.7,E*65
01DE56,022696,00C4AF,$GPRMC,135951,A,5442.9429,N,11318.4741,W,000.0,311.6,220819,017.7,E*67
01DE54,022691,00C4AE,$GPRMC,135952,A,5442.9429,N,11318.4741,W,000.0,311.6,220819,017.7,E*64
01DE56,022694,00C4AE,$GPRMC,135953,A,5442.9429,N,11318.4741,W,000.0,311.6,220819,017.7,E*65
01DE57,022693,00C4AF,$GPRMC,135954,A,5442.9429,N,11318.4741,W,000.0,311.6,220819,017.7,E*62
01DE55,022690,00C4AE,$GPRMC,135955,A,5442.9429,N,11318.4739,W,000.0,311.6,220819,017.7,E*6C
01DE55,022690,00C4AD,$GPRMC,135956,A,5442.9429,N,11318.4738,W,000.0,311.6,220819,017.7,E*6E
01DE58,022694,00C4AE,$GPRMC,135957,A,5442.9429,N,11318.4737,W,000.0,311.6,220819,017.7,E*60
01DE56,02268F,00C4AD,$GPRMC,135958,A,5442.9429,N,11318.4738,W,000.0,311.6,220819,017.7,E*60
